"","tcga.dataset","B-cells","DC","Macrophages","Exhausted CD8","T-cells","CD8 T cells","Neutrophils","Cytotoxic cells","Treg","NK CD56dim cells","Mast cells","NK cells","CD45","Th1 cells"
"TCGA.CU.A0YO.01A.11R.A10U.07","BLCA",3.28524739422405,6.60653866334916,7.43585512727187,5.56984003617605,6.33022685731336,5.09031012531004,3.84479733103778,5.76000653707237,5.42305706632341,1.52720112285352,7.42763255568948,1.86728216377772,9.090898672709,4.12479131134421
"TCGA.CU.A0YR.11A.13R.A10U.07","BLCA",6.91404420486451,6.94364647450879,7.95213718000562,5.88149759934197,6.44372112823839,6.75923459117934,2.88546034307179,6.28562369980411,4.68863917233009,2.14268213359376,9.86539797901596,2.81484163806974,10.0851990316073,3.60602760101541
"TCGA.CF.A1HR.01A.11R.A13Y.07","BLCA",3.78604924908649,4.91061945379035,7.39635186227971,5.24691834373218,5.59507286983488,6.39105491403099,3.53875989708767,5.75003159870644,4.57110641407431,1.64274142651625,6.74942035063688,0.927575879282423,7.3838105469384,3.79697146083472
"TCGA.BL.A13I.01A.11R.A13Y.07","BLCA",1.66883715172774,8.7728335279343,11.3234417254678,6.34894174398956,7.18102322997312,6.16941755949918,5.18392563623574,6.57679926122316,7.24480620962814,2.95323144149646,10.0506750165511,3.07881964297775,10.5828636192135,4.81268304275289
"TCGA.CF.A1HS.01A.11R.A13Y.07","BLCA",2.24462441061862,5.85707008960804,8.60248353740836,4.97786060524355,4.13362654356835,4.6692065983626,4.55634133613287,4.3768430474861,5.55242318445952,1.46026684438258,3.28479454954858,3.05574921972829,8.57649606215106,2.92124588858559
"TCGA.DK.A1A3.01A.11R.A13Y.07","BLCA",3.401199905287,7.0370529954717,8.84767199250656,6.31542108595195,5.3886782441335,6.10973046123134,4.76360472933923,5.77204222741633,5.5986182979639,1.9265430999675,7.805758431396,2.76804462119706,9.18539680026669,4.10221299379727
"TCGA.BT.A20J.01A.11R.A14Y.07","BLCA",5.70947230414278,6.72682841630591,9.2683704924398,7.37952696850928,7.05083176817238,8.27670449857581,4.10389982493784,7.23465580613102,7.07419071161274,3.2592407512999,4.43265500009687,4.27856108842992,10.9638620562074,5.16182723299425
"TCGA.BT.A20N.01A.11R.A14Y.07","BLCA",0.939613877730472,4.91059243468195,6.21306507313005,5.58228036915361,2.65104280538955,3.16141592928225,3.16044589617853,3.19099142735577,3.29398839746939,0.81828198402148,2.74167816288604,2.20576412245404,5.99635710805157,2.55468707437926
"TCGA.BT.A20N.11A.11R.A14Y.07","BLCA",4.77311003220916,7.99284238804593,8.94047748887911,5.20384114599635,4.09837629858104,3.53287730287794,5.95928410999313,3.08996153306798,2.83450897356133,0.852306996815126,9.26404855728391,1.40800064536742,9.22110493405959,2.16979675618325
"TCGA.BT.A20O.01A.21R.A14Y.07","BLCA",6.58057848074069,8.56862942774821,11.8429684882299,9.12036245332026,9.41615488135397,10.8754033986284,5.84483069318501,9.61931443889014,7.6663937425355,4.15142934556767,9.21161557022916,5.81969150908689,12.6725623119378,7.40836201261339
"TCGA.BT.A20P.01A.11R.A14Y.07","BLCA",0.252815276462774,4.72541829749364,4.75470177086212,3.7469711019701,2.35006246071503,6.11947333858908,2.60005656584791,3.02876537209024,3.75157083740282,0.666624069738127,3.34792586868631,0.579019159790868,4.68778297512818,1.40680874847866
"TCGA.BT.A20Q.01A.11R.A14Y.07","BLCA",3.93601119501855,5.17008877847279,8.22811205990755,5.87980069474365,6.39069841368007,7.08146402147403,3.9280934667376,6.03795447416797,7.31293376629039,1.81070706284206,6.64716912440015,2.29192439784791,9.43945858115764,4.93701946666664
"TCGA.BT.A20Q.11A.11R.A14Y.07","BLCA",0.101482159417091,6.98084830644573,7.89949611056864,4.54791785133053,1.74977376238248,2.24013425063315,2.25681007448564,3.12335482613695,0.913339434753822,0.466993878402499,8.88783889765779,0.622658504536665,6.84495803747383,2.18065710756008
"TCGA.BT.A20T.01A.11R.A14Y.07","BLCA",1.57668808934986,4.9423192523953,7.66983046936383,5.39014955002109,6.02141181534936,6.9049144602429,4.13484514380105,6.40834777933938,7.27684371190501,2.56113998253625,4.48049102713465,3.76621335621598,8.64398350199451,3.78872746673981
"TCGA.BT.A20U.11A.11R.A14Y.07","BLCA",5.65011281760277,4.72565555370201,6.71122072710475,5.78245829186134,6.28046445786152,7.47208781116787,3.87300490605449,7.1840953930956,6.08004361990506,2.65953205917779,7.18649353457801,4.30762713891483,9.05950156676263,4.50496354776646
"TCGA.BT.A20U.01A.11R.A14Y.07","BLCA",1.34606074397246,5.72575094276049,7.55306883807606,4.1436166732723,4.34911685029789,5.53839076578986,3.76984146508965,4.86231186848749,5.77230005616266,1.34441419185811,4.74448121949948,2.16842096059256,7.60166977765128,2.47762552429986
"TCGA.BT.A20W.01A.21R.A14Y.07","BLCA",4.47181232037202,5.71532718662164,6.97738316491349,6.08792186235731,6.3899135084132,6.80142865418353,3.6881018377707,6.23388136275162,7.43948268402577,1.96008078113946,7.43441580601328,3.27544177926886,9.56368153876162,4.0308039513159
"TCGA.BT.A20V.01A.11R.A14Y.07","BLCA",1.78003754154438,3.29061123053479,6.24694559206017,5.50001698027748,4.94049017173061,5.51750262531674,3.81678411455193,5.87169810303241,5.39424659572209,2.32858734220282,2.86415801773115,1.9810244819889,8.15232693086255,3.8043633828794
"TCGA.BL.A0C8.01A.11R.A10U.07","BLCA",0.483764433765616,3.84529315502551,7.35247356786121,5.43058730267569,3.12258044831982,1.41657155222813,3.59300952947928,3.05179832123369,3.21485529567448,1.0259944886319,4.04068037848319,2.05267253070794,6.75957132128164,1.73712428189304
"TCGA.BT.A20W.11A.11R.A14Y.07","BLCA",4.40034998151335,7.3548170819524,8.55516189760353,6.82121264064459,7.67766200364072,8.43252532765299,4.14158646760222,7.4844899311022,7.99121910344821,2.56756895864456,9.52358928514921,3.85046278874425,10.7023506298718,5.01046208866501
"TCGA.BL.A13J.01A.11R.A10U.07","BLCA",1.14112119040424,4.70392294999548,7.5234582101744,4.88961916866178,4.05918914441522,5.10355248112501,4.21044494078192,4.3999564117988,5.24667030250368,1.32307597672953,5.50070404742246,4.02943900270814,7.63022780308663,2.36862868162898
"TCGA.BL.A13J.11A.13R.A10U.07","BLCA",0.354264892557739,7.27309334556524,9.4646529813284,4.58740278245793,1.93057467499617,1.49568813815045,5.30069276079184,2.30851643211924,0.797096008254912,0.582739582410593,9.58536024877854,0.997125425433636,7.96330591534839,0
"TCGA.DK.A1A5.01A.11R.A13Y.07","BLCA",1.4055026618478,5.12654876400364,7.26527636108204,4.83530780280091,4.47333083465553,5.53111244274825,3.40214405687167,5.43887510013186,5.39802879303057,1.30772751088507,5.11356662402059,1.35219659044173,7.90135024108686,4.84067471292981
"TCGA.DK.A1A6.01A.11R.A13Y.07","BLCA",0.544126977242041,6.19467578985977,8.76147518259858,7.40316186460456,6.63048271806918,7.86579595500891,5.14183384215886,7.12347853264625,6.18196917993183,4.42453816977152,1.92267040721116,3.37170716769291,9.16495116194302,4.45274697034094
"TCGA.DK.A1A7.01A.11R.A13Y.07","BLCA",5.66327305998382,5.18369306628089,5.49455664318993,5.12587870188797,5.57303008401759,5.85362353523856,2.36993001884593,4.7686132951355,6.18757576020102,1.87094698338017,6.45902103921168,4.1764591495151,8.70523978267255,2.94968433059303
"TCGA.DK.A1AA.01A.11R.A13Y.07","BLCA",0.486719491787482,3.81794759676077,6.23645633957377,4.77611730874535,3.675970133767,3.0248609313167,3.05802071711574,4.13438192417141,4.64999476327141,0.833581480432318,6.14829370173764,2.97839525248362,7.04861656086192,2.26552691165019
"TCGA.DK.A1AB.01A.11R.A13Y.07","BLCA",2.87084987903193,5.90464963528056,8.83746255184079,5.22760460300032,5.61311662270956,5.87552229801059,5.17019773129486,5.77916366864038,6.92796517442485,2.62179714242883,7.41904010169029,3.47837472824497,9.44368620967022,3.68993648964278
"TCGA.DK.A1AC.01A.11R.A13Y.07","BLCA",2.75360928521907,6.36472490816913,9.02669031398943,6.31634857181777,7.0197952687546,7.90834106746382,3.69543452621754,7.19133127584834,7.59519108051122,3.40426379026678,3.1745274206323,4.21959396355789,9.85937389129034,5.03789173197538
"TCGA.DK.A1AD.01A.11R.A13Y.07","BLCA",3.49063534535425,4.19043656259345,7.07162741914728,5.91688249625348,5.20642077860468,5.94097511619225,3.92898326332711,5.42079764746303,5.42358825502186,1.55284181927861,4.99466480732251,2.88030440585769,8.37363646720642,2.31733301460124
"TCGA.DK.A1AE.01A.11R.A13Y.07","BLCA",0.45897331300735,2.46752259959779,6.2010928633827,5.57128395587156,3.93177013406901,4.71565605521662,1.72545287497205,5.89707042006562,6.11043424038516,2.76911654085787,2.90011518044441,3.07623514282924,7.59643353982444,2.99380114670407
"TCGA.DK.A1AG.01A.11R.A13Y.07","BLCA",0.961080041771672,3.97754133146713,6.59440965705855,4.95970407030408,4.98941124800494,6.05198642778125,5.02988754226679,5.5934600939792,4.62225685798771,1.11753310217116,4.26946600917163,3.0804097856068,7.66745859891291,3.06286428761122
"TCGA.DK.A1AF.01A.11R.A13Y.07","BLCA",4.43091529861639,8.07110408459419,9.83640764681301,6.12345971829376,6.88901237649384,7.54138898946622,7.20511985326035,7.50872583684109,7.00652805571878,2.50072074334009,8.38093938637856,2.57608779843219,10.6830608373158,5.02962515078236
"TCGA.BT.A20R.01A.12R.A16R.07","BLCA",1.45420016490328,6.18178616648818,9.13293228716772,4.85342639021778,4.10870706435195,5.36630125511215,4.70106565934812,5.71340996002326,2.18450247456626,2.01758249828525,6.7026471129372,2.7285354991162,8.21669202890553,2.52809617641187
"TCGA.BT.A20R.11A.11R.A16R.07","BLCA",0.514186115245118,7.01385751279576,8.00870861234132,4.76957985936656,2.75972171453734,3.13844921455436,4.57919681933304,3.8569471168251,1.37122428583846,0.59889791605952,10.4724700856511,0.832692312321592,7.13232595313225,1.75463100024424
"TCGA.BT.A20X.01A.11R.A16R.07","BLCA",2.64734675925852,5.08028311799033,7.63148256419771,4.51634290347584,4.95264054359084,6.3196010471583,4.41404552044834,5.84919760949027,6.50189608545607,1.8231917300134,4.93150094510641,3.65398039665536,8.2193771636169,2.99640682521957
"TCGA.BT.A2LA.01A.11R.A18C.07","BLCA",2.92932486914709,3.78741384809071,5.91968790652913,4.39305545520696,2.29145581261101,7.31881233621219,3.50238214031295,2.86240180544672,4.48136998942852,0.721335798131885,2.04417772416818,3.34562536276466,4.59781718206395,2.84217431759439
"TCGA.BT.A2LA.11A.11R.A18C.07","BLCA",2.1001221746116,6.12345718082696,7.07884240332459,6.54674883313839,6.56334751967497,7.96803333185139,3.70381635686488,6.95604250891166,4.82550072302235,1.74854349625278,5.46023512164149,3.1110247615694,8.1417730283509,4.89200236884185
"TCGA.BT.A2LB.01A.11R.A18C.07","BLCA",4.02997294973127,5.80654734934968,8.54140643742536,4.79203253293826,5.53726836407131,6.28025232965325,6.29892283747227,6.52565130612553,6.14264011761488,2.52523203555819,6.69366209152747,3.4218624370084,8.5771209950764,3.63133714412748
"TCGA.BT.A2LB.11A.11R.A18C.07","BLCA",6.84274472556954,6.82483730223888,8.81602399424483,6.01763696278218,6.99556900961214,7.17175292899507,6.23716425814941,6.83700364392415,5.66795739123218,2.94725140641584,7.82376907327557,2.93132922769141,10.3780535555561,4.98240953565477
"TCGA.CF.A27C.01A.11R.A16R.07","BLCA",0.707546503196609,1.66801114408384,4.31899241636412,3.68490900551959,3.12251174033828,4.4949880291466,1.72322762398998,4.20322422419046,3.99412711400313,1.05196315856348,2.24654869964024,2.98756621088902,6.16155921022164,1.89328454003027
"TCGA.DK.A2HX.01A.12R.A18C.07","BLCA",2.52317581640167,7.2737687558147,8.58651468008657,3.85521170124475,4.66137581474289,5.00329553941766,3.80784015261285,4.30230938031384,5.48381577726426,1.56155677094864,7.71710405195027,0.961242671426323,8.33750327056776,2.49934843022079
"TCGA.DK.A2I1.01A.11R.A180.07","BLCA",6.00948890374793,7.60607395285131,9.00804631827722,6.15470717734756,5.67885631305028,5.81734739922847,4.47110038217302,6.4208301391967,6.7820533519101,2.12328176444971,7.25992830606172,3.16473004391151,9.46181092210629,3.2553345492795
"TCGA.DK.A2I2.01A.11R.A180.07","BLCA",1.63317063999103,6.85707984187198,8.89382792545319,5.25477586005474,5.16051984605501,5.64779075257099,7.37178045348761,5.60442426775534,6.77020665047484,2.16322883973109,5.83120064559563,2.95545022299445,10.1562441534909,2.96798012581997
"TCGA.DK.A2I6.01A.12R.A18C.07","BLCA",0.951958523430967,4.06180679985096,6.08937612848165,4.53995956066034,3.54877951258219,4.37905607412778,2.25909832989903,3.46827229232438,4.07486503774303,1.13290879914052,4.10525185597887,1.29854438703371,5.76574689179986,1.61079453808784
"TCGA.E5.A2PC.01A.11R.A206.07","BLCA",0.967876070683396,2.90533295498564,6.64271550864944,4.28581736014402,4.67238138098548,5.91815668477772,2.67225282161688,6.07254458429504,5.04853264715984,1.7413154819191,2.65509345740307,4.02399416253514,7.12092212024918,3.50643691695507
"TCGA.FD.A3B3.01A.12R.A206.07","BLCA",6.03288087169995,7.1668043490538,9.49808316872955,7.82201545997075,7.58182763292651,8.19006991790055,6.46900915646613,8.52252963361954,7.28253988572332,3.03241020827459,7.93125866396566,2.90500054159848,10.6983864922576,5.3617929187074
"TCGA.FD.A3B4.01A.12R.A206.07","BLCA",6.63574949925759,5.92318568981413,7.67529672940016,6.35507063702013,6.45764030010136,6.60371140950358,4.62331204377826,7.33867796638061,6.83372628176324,2.78005763181338,8.38702375587234,4.05892965706751,10.426834904986,4.06193168927134
"TCGA.FT.A3EE.01A.11R.A206.07","BLCA",3.40893496088257,5.60300104284941,6.33369764043298,4.93829624606235,3.52412401038204,3.7444995189004,3.80728903975655,3.24913846852476,3.60385775102958,0.862631262572619,5.59352614476814,0.195436129369842,7.6278344298314,1.58760502005953
"TCGA.G2.A2EC.01A.11R.A180.07","BLCA",4.67914957515225,6.84214254197408,7.18263870283693,5.71202013372148,7.14041678133983,5.91026935691561,3.07763828528174,5.85371816179179,7.37199613505199,1.71512100327924,7.96603547420157,1.70277171170869,9.76961175411452,4.21858745243757
"TCGA.G2.A2EF.01A.12R.A18C.07","BLCA",2.70534213429317,6.09831829005889,8.9499604834802,8.15524410664917,6.648475697258,7.79501956236004,3.99042158953825,8.46082263608617,6.88133547308743,3.76741962397553,3.41947791072975,3.63880812879866,10.2457985614212,6.46940250128892
"TCGA.G2.A2EJ.01A.11R.A180.07","BLCA",0.992945665005161,6.01255801860303,7.15029970840808,5.36129874333581,4.77216600845291,5.74143202904698,4.98175988649343,5.7531866250689,5.37137415794543,2.16135992871945,2.36315236152743,3.26217524906927,7.75968981981745,4.13918295769767
"TCGA.G2.A2EK.01A.22R.A18C.07","BLCA",5.61939017079345,4.68864900296099,6.29270474635796,5.52999966914972,5.77528143382751,4.8773760592843,3.73867611740141,4.71278028011201,5.3328189059141,1.42152095508058,7.21024563849274,1.73579730301755,8.8536092928989,1.69955163252309
"TCGA.G2.A2EL.01A.12R.A18C.07","BLCA",1.44548388436472,2.1446718802394,4.04875241828405,3.47175847636537,2.43204084422104,4.20107395026364,0.920655978584602,3.70824706137614,4.91512886275448,0.854764519611874,0.529395215803144,2.10088278126336,3.88294622798668,2.31414544140683
"TCGA.G2.A2EO.01A.11R.A180.07","BLCA",3.51834986106001,6.85988367260822,9.32609592105578,6.66185729336188,7.22124029475996,7.92256626690689,3.63245022706557,8.05169915898153,5.92600179140796,2.08354354271801,6.70242988506054,4.02821057504677,9.44385753494715,4.61419744918028
"TCGA.G2.A2ES.01A.11R.A180.07","BLCA",0.829451328327967,5.26083677585839,8.71661584814342,5.49969895676902,5.72566001896355,5.99405613062843,5.36324232765517,6.44512794021552,6.39673662977777,2.31527907248036,6.32162556206448,2.94880684010711,8.9964480665702,4.57469493813947
"TCGA.GD.A2C5.01A.12R.A180.07","BLCA",1.74413045038634,4.17215322871126,7.00882063190851,5.44230174647716,3.74077410924345,2.94095273430182,4.48249784960034,3.95551643059621,4.45534037301991,1.21632629808906,6.62954777991959,3.91609608798872,7.36239010698136,0.847836598199778
"TCGA.GD.A2C5.11A.11R.A180.07","BLCA",7.26263999240629,6.05086458996381,7.50713128233572,7.26421796837277,7.48600252612164,8.10232981784999,4.93182972318047,6.47060936823103,5.74479617224224,2.76233125352959,8.40369665315961,3.29974374147232,10.4011738142065,4.5191518662794
"TCGA.H4.A2HO.01A.11R.A180.07","BLCA",2.74865048710774,4.89525848385185,6.85134058057129,5.30719850680592,6.24340289641614,6.38387532904073,3.6049884900163,5.94665309682337,6.06978593192483,1.72374752588662,5.99528613701708,3.55571745272716,8.83976626649923,3.46210468427223
"TCGA.H4.A2HQ.01A.11R.A180.07","BLCA",1.41200333752323,4.15143825565146,6.48941547645232,4.41353239968201,3.89287533866458,6.29855730178659,1.92417930992999,4.02481665653552,4.84672898203658,1.02891573075571,4.08333959294855,4.2007362336154,6.87380212715753,2.47508488294878
"TCGA.HQ.A2OE.01A.11R.A206.07","BLCA",2.41400862691903,4.40510585060007,6.56225494485079,3.01607405267545,4.29520782257724,5.29114113646525,5.31593887610168,4.08349135312094,5.43816641058752,1.30700764285389,4.54100471190158,2.95520528384371,7.56953818050361,2.0820212693455
"TCGA.GV.A3JX.01A.11R.A20F.07","BLCA",2.45430266932169,6.19527066387938,8.2556889505867,6.2061415513522,5.78903387096731,7.14540097959217,3.94683566376519,6.75531261080974,5.76790369991833,2.43942365551939,4.09677722042731,2.81766480157164,8.74884526992052,3.55568120278529
"TCGA.GV.A3JW.01A.11R.A20F.07","BLCA",1.62496524858422,2.72398061906891,5.4265786132537,3.90166552289645,2.09175371383287,3.51514191800807,2.25118371903576,2.86822165628729,4.65916534585293,0.479997084760712,4.81625184591966,2.51930162855848,4.58164650541198,1.61107792883176
"TCGA.GC.A3I6.01A.11R.A20F.07","BLCA",1.02212129967942,5.27506118991302,8.37627608098995,5.33824050086152,4.98456848565424,5.46452732176849,3.9669243520202,6.64199956669505,7.07959891489036,2.8272371511515,7.22614606953172,2.33016687341304,8.80266692745239,3.20845483114888
"TCGA.CF.A3MG.01A.11R.A20F.07","BLCA",0.0621820716580805,2.21761390261723,3.74348998408866,3.09338510104161,1.53785997158551,2.0745816447066,2.74987353622676,1.69169222040866,2.75766335376083,0.240479903799721,2.2288699687632,0.320639871732961,2.26047736865342,0.559638644922725
"TCGA.BT.A2LD.01A.12R.A20F.07","BLCA",3.63876803199364,5.63799866032857,6.91162600065031,5.3952769597361,4.69556277977492,6.10774482734656,6.28514416131695,4.88214786250787,3.64218169213078,1.828615789754,4.76733121525058,4.6188305011962,7.18553258617461,3.08365589708063
"TCGA.FD.A3B6.01A.21R.A20F.07","BLCA",2.93494380290301,6.86406226298184,9.61060432077969,6.41582673391728,6.6507626782069,7.96354327580767,5.68164412656555,8.08963545920996,6.10553142102601,4.83894576129799,4.18410966520916,3.93848222873982,9.56596077386766,5.78384687311679
"TCGA.DK.A3IT.01A.31R.A20F.07","BLCA",5.12161878247621,5.53262514015284,8.04127284304638,4.24415723953793,5.36377776235915,4.65805161235625,4.58321381399716,5.12862611036682,4.7488476174301,1.41502536507957,7.3580622276397,1.35102665047246,9.00122605144336,3.49216083844707
"TCGA.DK.A3IL.01A.11R.A20F.07","BLCA",5.07157584313878,3.04616119493479,4.58024232764188,3.4957517785411,3.62639370102101,3.41480113603006,4.0287884816673,3.6056212565774,3.61347271809323,1.15074930190615,5.14874260444133,3.17386387901911,7.72931347966489,2.16043619766802
"TCGA.DK.A3IN.01A.11R.A20F.07","BLCA",2.83482164037445,8.34876335483436,9.97984856234839,5.94913218464739,5.30163571479326,6.49824086471625,5.50233895487306,5.78966132694049,7.49504033360631,2.2623664533106,5.51903473474664,2.85127517430436,9.42176988786901,3.69628321364217
"TCGA.FD.A3B8.01A.31R.A20F.07","BLCA",6.77821961353532,8.82767055742792,10.8633136999338,7.57649644623036,8.29997662808525,9.01838165200435,7.36161718609937,8.46610725084365,8.86058916791916,3.23130115333642,9.55331677715575,4.13322596049075,11.9153108509574,6.1043219811568
"TCGA.CF.A3MF.01A.12R.A21D.07","BLCA",0.596342274465821,4.0249817769416,3.48881114890817,3.72340652647995,3.90430701015275,4.4064020765437,2.42257625265902,3.60826337831443,3.71157199516519,0.628031432485286,4.5247111247626,0.347454725082669,4.24892945883651,1.64117605984819
"TCGA.CF.A3MI.01A.11R.A20F.07","BLCA",1.17994195411921,4.00345043867946,5.11955160891041,4.93724544522607,3.94739200546188,5.17072148397976,3.73159912911396,4.76748017602464,4.57902321995125,0.833716780853879,6.4090671054805,3.24320244895626,6.08361973395209,2.17530103390024
"TCGA.G2.A3IE.01A.11R.A20F.07","BLCA",2.53742448430044,4.31995048146184,5.66371854156306,4.265057451573,4.12027765186194,3.63554310260349,2.84795115524771,4.33534240485265,5.79692734771158,0.906054474195159,5.30935659696562,1.99105237586924,6.50632583164747,1.46618334640126
"TCGA.FD.A3NA.01A.11R.A21D.07","BLCA",1.25519762737203,6.35275600651257,8.35463123933513,5.58281887476144,5.22499060115854,6.42523127268655,4.99292689689326,6.74744734029013,6.21518544917295,2.51949445132747,6.58611478857185,2.69086542130145,8.52857678834982,3.21639277903032
"TCGA.FD.A3B7.01A.31R.A20F.07","BLCA",5.20837658442811,9.10295650897307,10.2489924586538,8.05183614307683,8.14099930213597,9.50826094974528,6.86151729133217,8.54299354620552,7.5399241672024,2.62856932324376,7.9047034916352,2.84577314552072,10.9342814046397,4.64803970464565
"TCGA.CF.A3MH.01A.11R.A20F.07","BLCA",0.996449620737017,1.93847862877379,4.37220936819948,3.74166526496727,3.83985991912126,2.58452154328746,2.6899193883868,3.19121485217704,3.08217459439767,0.556707893523785,4.6553338174505,0,4.28401804751167,0.850799423125483
"TCGA.G2.A3IB.01A.11R.A20F.07","BLCA",0.314684190560645,3.594539017295,6.82184609829953,5.30159948707748,2.95138171653365,3.88969913800687,3.30274934161831,3.90231807443738,3.74107861995343,1.45560958779366,2.24687936019344,0.569660589620744,5.61568995488796,1.70898176886223
"TCGA.DK.A3IU.01A.11R.A20F.07","BLCA",8.29515482739623,7.55176502738734,10.0723524061258,8.06280981797035,8.84425998509197,9.8355090176646,6.75719092329752,9.22729353018828,7.10444359981495,4.94199823938155,7.27216026615143,4.92877929957733,12.046681933838,7.21300114895133
